export_contribution_type,export_proposal_id,export_proposal_published_at,export_proposal_reference,export_proposal_title,export_proposal_summary,export_proposal_description,export_proposal_author_id,export_proposal_category_name,export_proposal_theme_title,export_proposal_formatted_address,export_proposal_address_lat,export_proposal_address_lng,export_proposal_district_name,export_proposal_estimation,export_proposal_illustration,export_proposal_link,export_proposal_status_name,export_proposal_created_at,export_proposal_updated_at,export_proposal_publication_status,export_proposal_undraft_at,export_proposal_trashed_at,export_proposal_trashed_reason,export_proposal_author_username,export_proposal_author_is_email_confirmed,export_proposal_author_email,export_proposal_author_user_type_id,export_proposal_author_user_type_name,export_proposal_official_response,export_proposal_votes_published_at,export_proposal_votes_published,export_proposal_votes_accounted,export_proposal_votes_anonymous,export_proposal_votes_author_id,export_proposal_votes_author_username,export_proposal_votes_author_is_email_confirmed,export_proposal_votes_author_is_phone_confirmed,export_proposal_votes_author_user_type_id,export_proposal_votes_author_user_type_name,export_proposal_comments_id,export_proposal_comments_body,export_proposal_comments_created_at,export_proposal_comments_published_at,export_proposal_comments_updated_at,export_proposal_comments_author_id,export_proposal_comments_author_username,export_proposal_comments_author_is_email_confirmed,export_proposal_comments_author_user_type_id,export_proposal_comments_author_user_type_name,export_proposal_comments_author_email,export_proposal_comments_pinned,export_proposal_comments_publication_status,export_proposal_comments_vote_id,export_proposal_comments_vote_created_at,export_proposal_comments_vote_published_at,export_proposal_comments_vote_author_id,export_proposal_comments_vote_author_username,export_proposal_comments_vote_author_is_email_confirmed,export_proposal_comments_vote_author_user_type_id,export_proposal_comments_vote_author_user_type_name,export_proposal_news_id,export_proposal_news_title,export_proposal_news_themes,export_proposal_news_linked_projects,export_proposal_news_linked_proposal,export_proposal_news_created_at,export_proposal_news_updated_at,export_proposal_news_published_at,export_proposal_news_publication_status,export_proposal_news_commentable,export_proposal_news_displayed_on_blog,export_proposal_news_authors_id,export_proposal_news_authors_username,export_proposal_news_authors_is_email_confirmed,export_proposal_news_authors_user_type_id,export_proposal_news_authors_user_type_name,export_proposal_news_comments_id,export_proposal_news_comments_body,export_proposal_news_comments_parent,export_proposal_news_comments_created_at,export_proposal_news_comments_published_at,export_proposal_news_comments_updated_at,export_proposal_news_comments_author_id,export_proposal_news_comments_author_username,export_proposal_news_comments_author_is_email_confirmed,export_proposal_news_comments_author_user_type_id,export_proposal_news_comments_author_user_type_name,export_proposal_news_comments_author_email,export_proposal_news_comments_pinned,export_proposal_news_comments_publication_status,export_proposal_news_comments_vote_id,export_proposal_news_comments_vote_created_at,export_proposal_news_comments_vote_published_at,export_proposal_news_comments_vote_author_id,export_proposal_news_comments_vote_author_username,export_proposal_news_comments_vote_author_is_email_confirmed,export_proposal_news_comments_vote_author_user_type_id,export_proposal_news_comments_vote_author_user_type_name,export_proposal_news_comments_reportings_id,export_proposal_news_comments_reportings_created_at,export_proposal_news_comments_reportings_author_id,export_proposal_news_comments_reportings_author_username,export_proposal_news_comments_reportings_author_is_email_confirmed,export_proposal_news_comments_reportings_author_user_type_id,export_proposal_news_comments_reportings_author_user_type_name,export_proposal_reportings_id,export_proposal_reportings_body,export_proposal_reportings_created_at,export_proposal_reportings_author_id,export_proposal_reportings_author_username,export_proposal_reportings_author_is_email_confirmed,export_proposal_reportings_author_user_type_id,export_proposal_reportings_author_user_type_name
export_contribution_type_proposal_comment_vote,proposal27,"2017-02-01 00:27:00","""1980-10""","Operation génétique pour avoir la force",,TODO,user1,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/operation-genetique-pour-avoir-la-force?_locale=fr-FR,,"2017-02-01 00:27:00","2017-02-01 00:27:00",export_proposal_publication_status_published,"2017-02-01 00:27:00",,,lbrunet,Oui,lbrunet@cap-collectif.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,910023,"2015-02-01 00:23:00","2015-02-01 00:23:00",user23,user23,Oui,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment_vote,proposal27,"2017-02-01 00:27:00","""1980-10""","Operation génétique pour avoir la force",,TODO,user1,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/operation-genetique-pour-avoir-la-force?_locale=fr-FR,,"2017-02-01 00:27:00","2017-02-01 00:27:00",export_proposal_publication_status_published,"2017-02-01 00:27:00",,,lbrunet,Oui,lbrunet@cap-collectif.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,910024,"2015-02-01 00:24:00","2015-02-01 00:24:00",user24,user24,Oui,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment_vote,proposal27,"2017-02-01 00:27:00","""1980-10""","Operation génétique pour avoir la force",,TODO,user1,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/operation-genetique-pour-avoir-la-force?_locale=fr-FR,,"2017-02-01 00:27:00","2017-02-01 00:27:00",export_proposal_publication_status_published,"2017-02-01 00:27:00",,,lbrunet,Oui,lbrunet@cap-collectif.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,910025,"2015-02-01 00:25:00","2015-02-01 00:25:00",user25,user25,Oui,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment_vote,proposal27,"2017-02-01 00:27:00","""1980-10""","Operation génétique pour avoir la force",,TODO,user1,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/operation-genetique-pour-avoir-la-force?_locale=fr-FR,,"2017-02-01 00:27:00","2017-02-01 00:27:00",export_proposal_publication_status_published,"2017-02-01 00:27:00",,,lbrunet,Oui,lbrunet@cap-collectif.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,910026,"2015-02-01 00:26:00","2015-02-01 00:26:00",user26,user26,Oui,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment_vote,proposal27,"2017-02-01 00:27:00","""1980-10""","Operation génétique pour avoir la force",,TODO,user1,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/operation-genetique-pour-avoir-la-force?_locale=fr-FR,,"2017-02-01 00:27:00","2017-02-01 00:27:00",export_proposal_publication_status_published,"2017-02-01 00:27:00",,,lbrunet,Oui,lbrunet@cap-collectif.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,910027,"2015-02-01 00:27:00","2015-02-01 00:27:00",user27,user27,Oui,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposal28,,"""1980-11""","Transfusion de midi-chloriens",,TODO,userAdmin,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/transfusion-de-midi-chloriens?_locale=fr-FR,,"2017-02-01 00:28:00","2017-02-01 00:28:00",export_proposal_publication_status_draft,,,,admin,Oui,admin@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment,proposal28,,"""1980-11""","Transfusion de midi-chloriens",,TODO,userAdmin,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/transfusion-de-midi-chloriens?_locale=fr-FR,,"2017-02-01 00:28:00","2017-02-01 00:28:00",export_proposal_publication_status_draft,,,,admin,Oui,admin@test.com,1,Citoyen,,,,,,,,,,,,proposalComment28,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In in elit eget dui bibendum luctus euismod sit amet odio. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam erat volutpat. Nulla mollis aliquam faucibus. Nullam pharetra mattis lacus. In vitae ex nisl. Integer faucibus, purus vitae egestas gravida, ante nisi semper magna, nec interdum est orci at purus.","2017-02-01 00:28:00","2017-02-01 00:28:00","2017-02-01 00:28:00",user5,user,Oui,1,Citoyen,user@test.com,Non,Publié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment,proposal28,,"""1980-11""","Transfusion de midi-chloriens",,TODO,userAdmin,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/transfusion-de-midi-chloriens?_locale=fr-FR,,"2017-02-01 00:28:00","2017-02-01 00:28:00",export_proposal_publication_status_draft,,,,admin,Oui,admin@test.com,1,Citoyen,,,,,,,,,,,,proposalComment29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In in elit eget dui bibendum luctus euismod sit amet odio. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam erat volutpat. Nulla mollis aliquam faucibus. Nullam pharetra mattis lacus. In vitae ex nisl. Integer faucibus, purus vitae egestas gravida, ante nisi semper magna, nec interdum est orci at purus.","2017-02-01 00:29:00","2017-02-01 00:29:00","2017-02-01 00:29:00",user5,user,Oui,1,Citoyen,user@test.com,Non,Publié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment,proposal28,,"""1980-11""","Transfusion de midi-chloriens",,TODO,userAdmin,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/transfusion-de-midi-chloriens?_locale=fr-FR,,"2017-02-01 00:28:00","2017-02-01 00:28:00",export_proposal_publication_status_draft,,,,admin,Oui,admin@test.com,1,Citoyen,,,,,,,,,,,,proposalComment30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In in elit eget dui bibendum luctus euismod sit amet odio. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam erat volutpat. Nulla mollis aliquam faucibus. Nullam pharetra mattis lacus. In vitae ex nisl. Integer faucibus, purus vitae egestas gravida, ante nisi semper magna, nec interdum est orci at purus.","2017-02-01 00:30:00","2017-02-01 00:30:00","2017-02-01 00:30:00",user5,user,Oui,1,Citoyen,user@test.com,Non,Publié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment,proposal28,,"""1980-11""","Transfusion de midi-chloriens",,TODO,userAdmin,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/transfusion-de-midi-chloriens?_locale=fr-FR,,"2017-02-01 00:28:00","2017-02-01 00:28:00",export_proposal_publication_status_draft,,,,admin,Oui,admin@test.com,1,Citoyen,,,,,,,,,,,,proposalComment31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In in elit eget dui bibendum luctus euismod sit amet odio. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam erat volutpat. Nulla mollis aliquam faucibus. Nullam pharetra mattis lacus. In vitae ex nisl. Integer faucibus, purus vitae egestas gravida, ante nisi semper magna, nec interdum est orci at purus.","2017-02-01 00:31:00","2017-02-01 00:31:00","2017-02-01 00:31:00",user5,user,Oui,1,Citoyen,user@test.com,Non,Publié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment,proposal28,,"""1980-11""","Transfusion de midi-chloriens",,TODO,userAdmin,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/transfusion-de-midi-chloriens?_locale=fr-FR,,"2017-02-01 00:28:00","2017-02-01 00:28:00",export_proposal_publication_status_draft,,,,admin,Oui,admin@test.com,1,Citoyen,,,,,,,,,,,,proposalComment32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In in elit eget dui bibendum luctus euismod sit amet odio. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam erat volutpat. Nulla mollis aliquam faucibus. Nullam pharetra mattis lacus. In vitae ex nisl. Integer faucibus, purus vitae egestas gravida, ante nisi semper magna, nec interdum est orci at purus.","2017-02-01 00:32:00","2017-02-01 00:32:00","2017-02-01 00:32:00",user5,user,Oui,1,Citoyen,user@test.com,Non,Publié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal_comment_vote,proposal28,,"""1980-11""","Transfusion de midi-chloriens",,TODO,userAdmin,,,,,,,,,https://capco.dev/project/project-pour-la-force-visible-par-mauriau-seulement/collect/collecte-des-propositions-pour-la-force/proposals/transfusion-de-midi-chloriens?_locale=fr-FR,,"2017-02-01 00:28:00","2017-02-01 00:28:00",export_proposal_publication_status_draft,,,,admin,Oui,admin@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,910028,"2015-02-01 00:28:00","2015-02-01 00:28:00",user28,user28,Oui,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
