export_contribution_type,export_contribution_author_id,export_participant_username,export_participant_user_email,export_participant_consent_internal_communication,export_participant_phone,export_participant_type,export_participant_firstname,export_participant_lastname,export_participant_date_of_birth,export_participant_postal_address,export_participant_zip_code,export_participant_city,export_participant_profile_url,export_participant_identification_code,export_contribution_id,export_contribution_consultation_title,export_contribution_section_title,export_contribution_title,export_contribution_body_text,export_contribution_url,export_contribution_votes_count,export_contribution_votes_count_ok,export_contribution_votes_count_mitige,export_contribution_votes_count_nok,export_contribution_arguments_count,export_contribution_arguments_count_for,export_contribution_arguments_count_against,export_contribution_votes_id,export_contribution_votes_related_id,export_contribution_votes_value,export_contribution_arguments_id,export_contribution_arguments_related_id,export_contribution_arguments_type,export_contribution_arguments_body,export_contribution_arguments_url,export_contribution_versions_id,export_contribution_versions_title,export_contribution_versions_explanation,export_contribution_versions_body_text,export_contribution_versions_votes_count,export_contribution_versions_votes_count_ok,export_contribution_versions_votes_count_mitige,export_contribution_versions_votes_count_nok
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion162,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 162 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-162-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion161,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 161 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-161-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion160,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 160 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-160-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion159,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 159 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-159-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion158,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 158 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-158-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion157,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 157 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-157-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion156,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 156 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-156-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion155,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 155 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-155-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion154,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 154 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-154-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion153,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 153 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-153-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion152,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 152 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-152-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion151,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 151 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-151-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion150,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 150 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-150-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion149,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 149 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-149-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion148,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 148 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-148-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion147,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 147 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-147-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion146,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 146 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-146-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion145,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 145 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-145-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion144,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 144 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-144-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion143,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 143 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-143-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion142,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 142 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-142-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion141,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 141 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-141-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion140,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 140 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-140-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion139,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 139 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-139-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion138,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 138 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-138-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion137,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 137 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-137-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion136,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 136 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-136-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion135,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 135 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-135-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion134,"Consultation step in project with many opinions","Opinion type avec beaucoup d'options","Opinion 134 parmis tant d'autres","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-avec-beaucoup-dopinions/consultation/consultation-step-in-project-with-many-opinions/opinions/opinion-type-avec-beaucoup-doptions/opinion-134-parmis-tant-dautres,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
