export_contribution_type,export_contribution_id,export_contribution_author_id,export_contribution_author_type_name,export_contribution_consultation_title,export_contribution_section_title,export_contribution_title,export_contribution_body_text,export_contribution_url,export_contribution_votes_count,export_contribution_votes_count_ok,export_contribution_votes_count_mitige,export_contribution_votes_count_nok,export_contribution_arguments_count,export_contribution_arguments_count_for,export_contribution_arguments_count_against,export_contribution_votes_id,export_contribution_votes_related_id,export_contribution_votes_author_id,export_contribution_votes_value,export_contribution_arguments_id,export_contribution_arguments_related_id,export_contribution_arguments_author_id,export_contribution_arguments_type,export_contribution_arguments_body,export_contribution_arguments_url,export_contribution_versions_id,export_contribution_versions_author_id,export_contribution_versions_title,export_contribution_versions_explanation,export_contribution_versions_body_text,export_contribution_versions_votes_count,export_contribution_versions_votes_count_ok,export_contribution_versions_votes_count_mitige,export_contribution_versions_votes_count_nok
export_contribution_type_opinion,opinion207,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 207","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-207,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion206,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 206","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-206,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion205,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 205","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-205,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion204,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 204","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-204,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion203,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 203","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-203,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion202,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 202","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-202,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion201,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 201","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-201,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion200,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 200","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-200,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion199,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 199","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-199,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion198,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 198","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-198,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion197,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 197","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-197,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion196,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 196","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-196,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion195,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 195","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-195,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion194,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 194","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-194,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion193,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 193","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-193,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion192,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 192","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-192,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion191,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 191","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-191,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion190,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 190","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-190,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion189,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 189","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-189,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion188,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 188","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-188,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion187,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 187","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-187,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion186,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 186","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-186,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion185,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 185","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-185,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion184,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 184","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-184,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion183,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 183","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-183,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion182,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 182","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-182,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion181,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 181","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-181,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion180,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 180","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-180,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion179,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 179","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-179,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion178,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 178","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-178,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion177,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 177","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-177,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion176,user5,Citoyen,"Projet de loi","Sous-partie 1","Opinion d hier 176","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/sous-partie-1/opinion-d-hier-176,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion80,user1,Citoyen,"Projet de loi","Section 1","Opinion mis a la corbeille hier 80","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/opinion-mis-a-la-corbeille-hier-80,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion79,user1,Citoyen,"Projet de loi","Section 1","Opinion mis a la corbeille hier 79","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/opinion-mis-a-la-corbeille-hier-79,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion78,user1,Citoyen,"Projet de loi","Section 1","Opinion mis a la corbeille hier 78","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/opinion-mis-a-la-corbeille-hier-78,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion77,user1,Citoyen,"Projet de loi","Section 1","Opinion mis a la corbeille hier 77","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/opinion-mis-a-la-corbeille-hier-77,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion76,user1,Citoyen,"Projet de loi","Section 1","Opinion mis a la corbeille hier 76","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/opinion-mis-a-la-corbeille-hier-76,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion75,user1,Citoyen,"Projet de loi","Section 1","Opinion mis a la corbeille hier 75","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/opinion-mis-a-la-corbeille-hier-75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
export_contribution_type_opinion,opinion74,user1,Citoyen,"Projet de loi","Section 1","Opinion mis a la corbeille hier 74","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/projet-de-loi-renseignement/consultation/elaboration-de-la-loi/opinions/chapitre-ier-economie-de-la-donnee/section-1-ouverture-des-donnees-publiques/opinion-mis-a-la-corbeille-hier-74,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
