export_contribution_type,export_contribution_author_id,export_participant_username,export_participant_user_email,export_participant_consent_internal_communication,export_participant_phone,export_participant_type,export_participant_firstname,export_participant_lastname,export_participant_date_of_birth,export_participant_postal_address,export_participant_zip_code,export_participant_city,export_participant_profile_url,export_participant_identification_code,export_contribution_id,export_contribution_consultation_title,export_contribution_section_title,export_contribution_title,export_contribution_body_text,export_contribution_url,export_contribution_votes_count,export_contribution_votes_count_ok,export_contribution_votes_count_mitige,export_contribution_votes_count_nok,export_contribution_arguments_count,export_contribution_arguments_count_for,export_contribution_arguments_count_against,export_contribution_votes_id,export_contribution_votes_related_id,export_contribution_votes_value,export_contribution_arguments_id,export_contribution_arguments_related_id,export_contribution_arguments_type,export_contribution_arguments_body,export_contribution_arguments_url,export_contribution_versions_id,export_contribution_versions_title,export_contribution_versions_explanation,export_contribution_versions_body_text,export_contribution_versions_votes_count,export_contribution_versions_votes_count_ok,export_contribution_versions_votes_count_mitige,export_contribution_versions_votes_count_nok
export_contribution_type_argument,user3,xlacot,xlacot@cap-collectif.com,Non,,Citoyen,Xavier,Lacot,,,,,https://capco.dev/profile/xlacot,,,,,,,,,,,,,,,,,,argument174,opinion52,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/le-probleme-constate/opinion-52#arg-argument174,,,,,,,,
export_contribution_type_argument,user2,sfavot,sfavot@cap-collectif.com,Non,+3300000000,Citoyen,Suzanne,Favot,,,,Antony,https://capco.dev/profile/sfavot,,,,,,,,,,,,,,,,,,argument199,opinion52,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/le-probleme-constate/opinion-52#arg-argument199,,,,,,,,
export_contribution_type_argument,user3,xlacot,xlacot@cap-collectif.com,Non,,Citoyen,Xavier,Lacot,,,,,https://capco.dev/profile/xlacot,,,,,,,,,,,,,,,,,,argument203,opinion52,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/le-probleme-constate/opinion-52#arg-argument203,,,,,,,,
export_contribution_type_opinion,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,opinion51,"Collecte des avis pour une meilleur stratégie","Les causes","Opinion 51","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/les-causes/opinion-51,0,1,4,0,5,1,4,,,,,,,,,,,,,,,,
export_contribution_type_argument,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,argument148,opinion51,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/les-causes/opinion-51#arg-argument148,,,,,,,,
export_contribution_type_argument,user3,xlacot,xlacot@cap-collectif.com,Non,,Citoyen,Xavier,Lacot,,,,,https://capco.dev/profile/xlacot,,,,,,,,,,,,,,,,,,argument173,opinion51,argument.show.type.for,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/les-causes/opinion-51#arg-argument173,,,,,,,,
export_contribution_type_argument,user2,sfavot,sfavot@cap-collectif.com,Non,+3300000000,Citoyen,Suzanne,Favot,,,,Antony,https://capco.dev/profile/sfavot,,,,,,,,,,,,,,,,,,argument198,opinion51,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/les-causes/opinion-51#arg-argument198,,,,,,,,
export_contribution_type_argument,user1,lbrunet,lbrunet@cap-collectif.com,Oui,+3300000000,Citoyen,Laurent,Brunet,,,,,https://capco.dev/profile/lbrunet,,,,,,,,,,,,,,,,,,argument201,opinion51,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/les-causes/opinion-51#arg-argument201,,,,,,,,
export_contribution_type_argument,user2,sfavot,sfavot@cap-collectif.com,Non,+3300000000,Citoyen,Suzanne,Favot,,,,Antony,https://capco.dev/profile/sfavot,,,,,,,,,,,,,,,,,,argument202,opinion51,argument.show.type.against,"<p>Quaerat quia sunt impedit labore minima fugiat praesentium. Occaecati ad sunt officia rerum ex enim necessitatibus.</p>",https://capco.dev/consultations/strategie-technologique-de-letat-et-services-publics/consultation/collecte-des-avis-pour-une-meilleur-strategie/opinions/les-causes/opinion-51#arg-argument202,,,,,,,,
export_contribution_type_opinion_version,user5,user,user@test.com,Oui,+33635492871,Citoyen,Utilisateur,authentifier,"1996-03-01 00:00:00",,75012,Paris,https://capco.dev/profile/user,DK2AZ554,,,,,,,,,,,,,,,,,,,,,,version11,"Version sur une étape fermée",,"Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.",1,0,1,0
